,customer_id,name,age,income,employment_status,region,signup_date,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level,claim_id,incident_date,claim_amount,claim_status,claim_type,neg_claim_flag,debt_to_income_ratio,dti_category,credit_risk_category,customer_tenure_days
17411,19235,Patricia Gallagher,23.0,54359.0,Retired,North,2015-05-26 12:04:00,14028.0,783.0,3.0,0.0,64.0,Medium,58776.0,2021-05-11 22:56:52,6625.0,Under Review,Accident,False,0.2580621424235177,Medium,Very Low Risk,3778.0
17412,19236,Amy Farmer,67.0,50613.0,Employed,Central,2022-10-06 06:56:00,,,,,,,60289.0,,11640.0,Approved,Accident,False,0.0,Low,Very Low Risk,2403.0
17413,19237,Lisa Liu,37.0,29232.0,Retired,West,2019-02-23 20:39:00,,,,,,,53571.0,2019-11-24 10:36:57,5330.0,Under Review,Theft,False,0.0,Low,Very Low Risk,2430.0
17414,19238,Aaron Nguyen,31.0,61216.0,Unemployed,West,2019-07-03 12:02:00,7381.0,600.0,0.0,0.0,70.0,Medium,62784.0,,10929.0,Approved,Other,False,0.12057305279665446,Low,Moderate Risk,979.0
17415,19238,Aaron Nguyen,31.0,61216.0,Unemployed,West,2019-07-03 12:02:00,7381.0,600.0,0.0,0.0,70.0,Medium,68495.0,,1645.0,Rejected,Natural Disaster,False,0.12057305279665446,Low,Moderate Risk,2221.0
17416,19238,Aaron Nguyen,31.0,61216.0,Unemployed,West,2019-07-03 12:02:00,26611.169999999973,403.0,5.0,0.0,39.0,Low,62784.0,,10929.0,Approved,Other,False,0.43470938970203826,Medium,High Risk,2772.0
17417,19238,Aaron Nguyen,31.0,61216.0,Unemployed,West,2019-07-03 12:02:00,26611.169999999973,403.0,5.0,0.0,39.0,Low,68495.0,,1645.0,Rejected,Natural Disaster,False,0.43470938970203826,Medium,High Risk,2718.0
17418,19239,Lisa Olsen,22.0,56518.0,Self-Employed,East,2018-04-06 17:05:00,14026.0,569.0,5.0,0.0,57.0,Medium,57250.0,2020-04-27 00:17:42,4131.0,Rejected,Other,False,0.24816872500796205,Medium,High Risk,3522.0
17419,19239,Lisa Olsen,22.0,56518.0,Self-Employed,East,2018-04-06 17:05:00,14026.0,569.0,5.0,0.0,57.0,Medium,62579.0,,8888.0,Approved,Other,False,0.24816872500796205,Medium,High Risk,2157.0
17420,19239,Lisa Olsen,22.0,56518.0,Self-Employed,East,2018-04-06 17:05:00,14026.0,569.0,5.0,0.0,57.0,Medium,63109.0,,6448.0,Rejected,Theft,False,0.24816872500796205,Medium,High Risk,2153.0
17421,19240,Melissa Baker,58.0,64120.0,Self-Employed,Central,2022-09-28 09:45:00,13231.0,670.0,3.0,1.0,49.0,Low,63572.0,,7017.0,Approved,Accident,False,0.20634747348721147,Medium,Low Risk,2076.0
17422,19241,Christy Garza,57.0,57999.0,Student,South,2020-04-15 04:49:00,,,,,,,51010.0,2017-12-12 22:40:55,6579.0,Under Review,Accident,False,0.0,Low,Very Low Risk,3527.0
17423,19242,Brittany Parker,51.0,57913.0,Retired,East,2017-11-06 18:49:00,,,,,,,50339.0,2020-03-31 07:45:38,12419.0,Under Review,Theft,False,0.0,Low,Very Low Risk,1410.0
17424,19242,Brittany Parker,51.0,57913.0,Retired,East,2017-11-06 18:49:00,,,,,,,59717.0,2022-07-01 12:14:50,7501.0,Approved,Theft,False,0.0,Low,Very Low Risk,3190.0
17425,19242,Brittany Parker,51.0,57913.0,Retired,East,2017-11-06 18:49:00,,,,,,,69631.0,,6092.0,Rejected,Theft,False,0.0,Low,Very Low Risk,1226.0
17426,19243,Mark Moreno,62.0,50433.0,Student,Central,2020-07-07 00:51:00,18919.0,525.0,4.0,0.0,24.0,Low,,,,,,,0.3751313624016021,Medium,High Risk,2009.0
17427,19244,Robert Ward,44.0,68130.0,Student,South,2015-01-22 01:14:00,17600.0,429.0,2.0,0.0,89.0,High,64650.0,,9385.0,Under Review,Other,False,0.25832966387788053,Medium,High Risk,3072.0
17428,19245,Joseph Kline,61.0,30094.0,Retired,North,2016-10-12 00:32:00,,,,,,,52439.0,2017-01-25 15:59:09,4974.0,Under Review,Theft,False,0.0,Low,Very Low Risk,3099.0
17429,19246,Patrick Perez,50.0,33527.0,Retired,North,2015-08-31 22:16:00,11362.0,791.0,0.0,0.0,78.0,Medium,50815.0,2019-10-03 11:47:26,1145.0,Rejected,Other,False,0.33889104303993794,Medium,Very Low Risk,1078.0
17430,19247,John Morales,50.0,66449.0,Unemployed,South,2021-08-13 20:15:00,12518.0,587.0,3.0,0.0,14.0,Low,,,,,,,0.1883850772773104,Low,Moderate Risk,2013.0
17431,19247,John Morales,50.0,66449.0,Unemployed,South,2021-08-13 20:15:00,14673.0,801.0,4.0,0.0,26.0,Low,,,,,,,0.22081596412286114,Medium,Very Low Risk,2980.0
17432,19247,John Morales,50.0,66449.0,Unemployed,South,2021-08-13 20:15:00,11747.0,603.0,1.0,1.0,49.0,Low,,,,,,,0.17678219386296257,Low,Moderate Risk,1167.0
17433,19248,Mark Ramirez,61.0,45756.0,Retired,East,2019-06-15 21:32:00,18192.0,757.0,3.0,0.0,18.0,Low,58708.0,2021-04-21 14:41:11,13980.0,Rejected,Theft,False,0.3975872016784684,Medium,Very Low Risk,2713.0
17434,19248,Mark Ramirez,61.0,45756.0,Retired,East,2019-06-15 21:32:00,18192.0,757.0,3.0,0.0,18.0,Low,69157.0,,5759.0,Approved,Natural Disaster,False,0.3975872016784684,Medium,Very Low Risk,2740.0
17435,19249,Lisa Phillips,37.0,36387.0,Retired,South,2015-01-06 00:47:00,,,,,,,50479.0,2023-09-01 17:48:00,7706.0,Approved,Natural Disaster,False,0.0,Low,Very Low Risk,996.0
17436,19249,Lisa Phillips,37.0,36387.0,Retired,South,2015-01-06 00:47:00,,,,,,,51671.0,2022-11-04 04:53:12,8341.0,Rejected,Other,False,0.0,Low,Very Low Risk,3266.0
17437,19249,Lisa Phillips,37.0,36387.0,Retired,South,2015-01-06 00:47:00,,,,,,,55748.0,2018-12-07 19:58:47,7390.0,Rejected,Theft,False,0.0,Low,Very Low Risk,2858.0
17438,19250,Julia Marshall,53.0,62667.0,Student,Central,2021-07-24 16:15:00,21049.0,529.0,4.0,0.0,92.0,High,53704.0,2024-05-13 07:22:33,6897.0,Rejected,Theft,False,0.3358865112419615,Medium,High Risk,3046.0
17439,19250,Julia Marshall,53.0,62667.0,Student,Central,2021-07-24 16:15:00,21049.0,529.0,4.0,0.0,92.0,High,54324.0,2018-09-12 11:39:30,2272.0,Approved,Other,False,0.3358865112419615,Medium,High Risk,3780.0
17440,19251,Denise Garza,24.0,60131.0,Self-Employed,South,2018-06-10 23:40:00,12234.0,563.0,3.0,0.0,73.0,Medium,,,,,,,0.20345578819577256,Medium,High Risk,3125.0
17441,19252,Richard Matthews,49.0,20162.0,Employed,Central,2015-12-19 18:49:00,,,,,,,55080.0,2019-08-22 07:07:10,8661.0,Approved,Theft,False,0.0,Low,Very Low Risk,1152.0
17442,19252,Richard Matthews,49.0,20162.0,Employed,Central,2015-12-19 18:49:00,,,,,,,61821.0,,3996.0,Approved,Other,False,0.0,Low,Very Low Risk,2269.0
17443,19253,Hunter Turner,84.0,60231.0,Self-Employed,Central,2022-12-03 00:32:00,,,,,,,57013.0,2024-04-02 06:24:28,4537.0,Rejected,Theft,False,0.0,Low,Very Low Risk,3741.0
17444,19254,William Campbell,56.0,40535.0,Retired,North,2016-11-13 20:20:00,,,,,,,67003.0,,12120.0,Under Review,Natural Disaster,False,0.0,Low,Very Low Risk,3366.0
17445,19255,Caitlin Mcmahon,41.0,57359.0,Employed,Central,2016-04-14 16:08:00,20365.0,409.0,1.0,0.0,14.0,Low,63622.0,,10392.0,Approved,Accident,False,0.3550445440122736,Medium,High Risk,3782.0
17446,19255,Caitlin Mcmahon,41.0,57359.0,Employed,Central,2016-04-14 16:08:00,20365.0,409.0,1.0,0.0,14.0,Low,65478.0,,9300.0,Under Review,Accident,False,0.3550445440122736,Medium,High Risk,1585.0
17447,19255,Caitlin Mcmahon,41.0,57359.0,Employed,Central,2016-04-14 16:08:00,15545.0,590.0,2.0,0.0,50.0,Low,63622.0,,10392.0,Approved,Accident,False,0.2710123956135916,Medium,Moderate Risk,3187.0
17448,19255,Caitlin Mcmahon,41.0,57359.0,Employed,Central,2016-04-14 16:08:00,15545.0,590.0,2.0,0.0,50.0,Low,65478.0,,9300.0,Under Review,Accident,False,0.2710123956135916,Medium,Moderate Risk,3742.0
17449,19256,Lindsey Gardner,71.0,48823.0,Retired,West,2017-07-16 12:52:00,21771.0,796.0,6.0,0.0,6.0,Low,,,,,,,0.44591688343608543,Medium,Very Low Risk,1730.0
17450,19256,Lindsey Gardner,71.0,48823.0,Retired,West,2017-07-16 12:52:00,14666.0,573.0,1.0,0.0,45.0,Low,,,,,,,0.30039120906130307,Medium,High Risk,2383.0
17451,19256,Lindsey Gardner,71.0,48823.0,Retired,West,2017-07-16 12:52:00,9222.0,621.0,3.0,0.0,7.0,Low,,,,,,,0.18888638551502365,Low,Moderate Risk,3545.0
17452,19257,Brandi Miller,55.0,59209.0,Unemployed,North,2016-07-10 20:59:00,11375.0,369.0,1.0,0.0,34.0,Low,65127.0,,7395.0,Rejected,Accident,False,0.19211606343630191,Low,High Risk,1821.0
17453,19258,Angela Thomas,49.0,49835.0,Retired,North,2022-12-20 18:42:00,10123.0,492.0,2.0,0.0,75.0,Medium,54891.0,2018-09-19 03:22:25,10983.0,Under Review,Accident,False,0.20313033008929468,Medium,High Risk,3622.0
17454,19259,Brian Nichols,62.0,31290.0,Employed,South,2018-08-20 23:01:00,16340.0,657.0,2.0,0.0,29.0,Low,,,,,,,0.522211569191435,High,Moderate Risk,2672.0
17455,19260,Lindsay Lam,78.0,25855.0,Unemployed,Central,2021-08-13 00:32:00,17227.0,553.0,0.0,0.0,62.0,Medium,63789.0,,10762.0,Approved,Natural Disaster,False,0.66629278669503,High,High Risk,2434.0
17456,19261,Joe Chen,70.0,29801.0,Employed,South,2020-07-06 07:19:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1798.0
17457,19262,Gabriella Morrison,68.0,33300.0,Unemployed,Central,2018-11-01 20:44:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3031.0
17458,19263,Mr. James Sawyer PhD,73.0,56575.0,Student,North,2022-06-06 09:05:00,18713.0,640.0,2.0,0.0,3.0,Low,50949.0,2024-07-25 22:31:04,9623.0,Approved,Accident,False,0.33076447193990277,Medium,Moderate Risk,2438.0
17459,19263,Mr. James Sawyer PhD,73.0,56575.0,Student,North,2022-06-06 09:05:00,18713.0,640.0,2.0,0.0,3.0,Low,55226.0,2024-03-13 02:37:11,9862.0,Under Review,Accident,False,0.33076447193990277,Medium,Moderate Risk,2474.0
17460,19263,Mr. James Sawyer PhD,73.0,56575.0,Student,North,2022-06-06 09:05:00,16982.0,379.0,0.0,0.0,93.0,High,50949.0,2024-07-25 22:31:04,9623.0,Approved,Accident,False,0.30016791869200177,Medium,High Risk,1141.0
17461,19263,Mr. James Sawyer PhD,73.0,56575.0,Student,North,2022-06-06 09:05:00,16982.0,379.0,0.0,0.0,93.0,High,55226.0,2024-03-13 02:37:11,9862.0,Under Review,Accident,False,0.30016791869200177,Medium,High Risk,2514.0
17462,19264,Hayley Stein,44.0,64403.0,Employed,West,2018-11-26 14:17:00,15627.0,781.0,4.0,1.0,8.0,Low,66402.0,,4309.0,Rejected,Accident,False,0.24264397621228825,Medium,Very Low Risk,2747.0
17463,19265,Carol Mitchell,55.0,45330.0,Student,North,2015-05-23 11:27:00,12397.0,618.0,3.0,0.0,63.0,Medium,54317.0,2022-04-03 15:06:32,7245.0,Approved,Theft,False,0.27348334436355615,Medium,Moderate Risk,1903.0
17464,19266,Jerry Spencer,79.0,36556.0,Student,East,2017-02-07 01:02:00,,,,,,,56567.0,2017-10-25 03:30:33,12988.0,Rejected,Theft,False,0.0,Low,Very Low Risk,3245.0
17465,19266,Jerry Spencer,79.0,36556.0,Student,East,2017-02-07 01:02:00,,,,,,,69561.0,,6075.0,Rejected,Other,False,0.0,Low,Very Low Risk,2846.0
17466,19267,Laura Green,35.0,50457.0,Retired,South,2021-03-15 05:21:00,15516.0,666.0,6.0,0.0,93.0,High,,,,,,,0.307509364409299,Medium,Moderate Risk,2795.0
17467,19268,Justin Rosario,81.0,20396.0,Self-Employed,West,2017-04-14 20:18:00,18586.0,401.0,1.0,0.0,62.0,Medium,,,,,,,0.9112571092371053,High,High Risk,1897.0
17468,19269,Ricky Sandoval,47.0,59289.0,Unemployed,South,2017-02-12 20:37:00,21747.0,647.0,3.0,0.0,30.0,Low,69058.0,,7629.0,Under Review,Other,False,0.3667965389869959,Medium,Moderate Risk,2024.0
17469,19270,Michael Hernandez,66.0,48927.0,Employed,Central,2015-03-10 09:45:00,9057.0,300.0,2.0,0.0,62.0,Medium,53097.0,2023-10-13 18:38:08,7679.0,Rejected,Accident,False,0.1851125145625115,Low,High Risk,3732.0
17470,19270,Michael Hernandez,66.0,48927.0,Employed,Central,2015-03-10 09:45:00,9057.0,300.0,2.0,0.0,62.0,Medium,58839.0,2018-07-24 18:23:06,7970.0,Rejected,Natural Disaster,False,0.1851125145625115,Low,High Risk,1200.0
17471,19271,Alexander Evans,58.0,51105.0,Student,South,2022-07-14 11:39:00,20149.0,787.0,1.0,0.0,55.0,Medium,61479.0,,8844.0,Under Review,Theft,False,0.39426670580178064,Medium,Very Low Risk,3362.0
17472,19271,Alexander Evans,58.0,51105.0,Student,South,2022-07-14 11:39:00,14353.0,493.0,3.0,0.0,65.0,Medium,61479.0,,8844.0,Under Review,Theft,False,0.28085314548478624,Medium,High Risk,1480.0
17473,19271,Alexander Evans,58.0,51105.0,Student,South,2022-07-14 11:39:00,12662.0,302.0,4.0,0.0,65.0,Medium,61479.0,,8844.0,Under Review,Theft,False,0.24776440661383425,Medium,High Risk,1204.0
17474,19272,Kevin Baldwin,30.0,41950.0,Retired,North,2019-03-29 18:30:00,15111.0,661.0,1.0,0.0,89.0,High,67280.0,,9146.0,Approved,Theft,False,0.3602145411203814,Medium,Moderate Risk,3319.0
17475,19272,Kevin Baldwin,30.0,41950.0,Retired,North,2019-03-29 18:30:00,15111.0,661.0,1.0,0.0,89.0,High,67731.0,,3362.0,Rejected,Theft,False,0.3602145411203814,Medium,Moderate Risk,2785.0
17476,19273,Jonathan Wagner,51.0,40642.0,Employed,North,2015-03-22 02:29:00,,,,,,,50159.0,2021-12-16 06:18:10,6566.0,Approved,Theft,False,0.0,Low,Very Low Risk,1047.0
17477,19273,Jonathan Wagner,51.0,40642.0,Employed,North,2015-03-22 02:29:00,,,,,,,65631.0,,8898.0,Rejected,Accident,False,0.0,Low,Very Low Risk,2979.0
17478,19274,Cindy Hale,42.0,25259.0,Retired,South,2015-12-07 01:08:00,,,,,,,65145.0,,4285.0,Under Review,Theft,False,0.0,Low,Very Low Risk,1304.0
17479,19275,David Armstrong,83.0,63017.0,Employed,Central,2019-01-14 18:28:00,9515.0,722.0,3.0,0.0,73.0,Medium,,,,,,,0.15099100242791627,Low,Low Risk,1170.0
17480,19276,Victoria West,35.0,31095.0,Retired,Central,2018-07-28 18:19:00,,,,,,,62903.0,,8844.0,Rejected,Other,False,0.0,Low,Very Low Risk,2174.0
17481,19277,Elizabeth Cisneros,22.0,39187.0,Retired,West,2020-06-09 18:44:00,,,,,,,63933.0,,3203.0,Approved,Accident,False,0.0,Low,Very Low Risk,1044.0
17482,19277,Elizabeth Cisneros,22.0,39187.0,Retired,West,2020-06-09 18:44:00,,,,,,,67999.0,,10637.0,Rejected,Natural Disaster,False,0.0,Low,Very Low Risk,3598.0
17483,19278,Sara Khan,36.0,35782.0,Self-Employed,North,2015-04-16 12:00:00,12515.0,710.0,1.0,0.0,29.0,Low,63349.0,,10010.0,Under Review,Accident,False,0.34975686099156,Medium,Low Risk,3325.0
17484,19278,Sara Khan,36.0,35782.0,Self-Employed,North,2015-04-16 12:00:00,10973.0,655.0,2.0,0.0,8.0,Low,63349.0,,10010.0,Under Review,Accident,False,0.30666256777150525,Medium,Moderate Risk,3100.0
17485,19279,Mark Morton,59.0,62492.0,Student,South,2020-12-26 22:42:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3690.0
17486,19280,Jasmine Woodward,35.0,41235.0,Unemployed,West,2019-03-14 17:34:00,22064.0,474.0,4.0,0.0,94.0,High,,,,,,,0.5350794228204195,High,High Risk,2618.0
17487,19281,Bryce Daniels,49.0,64451.0,Unemployed,East,2019-01-11 00:06:00,,,,,,,55607.0,2023-11-10 07:58:49,7959.0,Under Review,Natural Disaster,False,0.0,Low,Very Low Risk,3047.0
17488,19281,Bryce Daniels,49.0,64451.0,Unemployed,East,2019-01-11 00:06:00,,,,,,,65282.0,,9758.0,Approved,Other,False,0.0,Low,Very Low Risk,1002.0
17489,19282,Kevin Jackson,38.0,58743.0,Employed,West,2021-09-10 00:48:00,,,,,,,60363.0,,2481.0,Rejected,Accident,False,0.0,Low,Very Low Risk,1600.0
17490,19282,Kevin Jackson,38.0,58743.0,Employed,West,2021-09-10 00:48:00,,,,,,,63918.0,,6804.0,Under Review,Accident,False,0.0,Low,Very Low Risk,3883.0
17491,19283,Christine Cunningham,27.0,35835.0,Employed,East,2022-06-25 10:28:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,2090.0
17492,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,10731.0,501.0,3.0,0.0,79.0,Medium,56232.0,2019-04-08 15:13:27,4773.0,Rejected,Other,False,0.22133987871787467,Medium,High Risk,1646.0
17493,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,10731.0,501.0,3.0,0.0,79.0,Medium,57419.0,2018-03-04 02:36:45,7341.0,Rejected,Other,False,0.22133987871787467,Medium,High Risk,1847.0
17494,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,10731.0,501.0,3.0,0.0,79.0,Medium,58487.0,2019-03-12 21:01:01,9471.0,Rejected,Other,False,0.22133987871787467,Medium,High Risk,2166.0
17495,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,20442.0,482.0,3.0,0.0,49.0,Low,56232.0,2019-04-08 15:13:27,4773.0,Rejected,Other,False,0.4216410214100078,Medium,High Risk,1872.0
17496,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,20442.0,482.0,3.0,0.0,49.0,Low,57419.0,2018-03-04 02:36:45,7341.0,Rejected,Other,False,0.4216410214100078,Medium,High Risk,3679.0
17497,19284,Debbie Morgan,54.0,48482.0,Self-Employed,East,2021-10-03 20:38:00,20442.0,482.0,3.0,0.0,49.0,Low,58487.0,2019-03-12 21:01:01,9471.0,Rejected,Other,False,0.4216410214100078,Medium,High Risk,1726.0
17498,19285,Ruben Nelson,66.0,24551.0,Employed,West,2016-01-20 14:08:00,,,,,,,55769.0,2020-01-19 03:38:00,4255.0,Rejected,Other,False,0.0,Low,Very Low Risk,3812.0
17499,19285,Ruben Nelson,66.0,24551.0,Employed,West,2016-01-20 14:08:00,,,,,,,60587.0,,3204.0,Under Review,Other,False,0.0,Low,Very Low Risk,3794.0
17500,19286,Michelle Lester,30.0,55992.0,Unemployed,North,2021-02-16 06:16:00,9776.0,346.0,2.0,0.0,53.0,Medium,59370.0,2018-10-20 20:11:31,5378.0,Rejected,Other,False,0.17459637091013003,Low,High Risk,3744.0
17501,19286,Michelle Lester,30.0,55992.0,Unemployed,North,2021-02-16 06:16:00,4094.0,675.0,1.0,0.0,53.0,Medium,59370.0,2018-10-20 20:11:31,5378.0,Rejected,Other,False,0.07311758822688956,Low,Low Risk,2126.0
17502,19286,Michelle Lester,30.0,55992.0,Unemployed,North,2021-02-16 06:16:00,16029.0,836.0,1.0,0.0,40.0,Low,59370.0,2018-10-20 20:11:31,5378.0,Rejected,Other,False,0.2862730390055722,Medium,Very Low Risk,2570.0
17503,19287,Vanessa Dunlap,72.0,40168.0,Student,West,2021-08-29 23:51:00,10278.0,427.0,3.0,0.0,15.0,Low,,,,,,,0.25587532364070903,Medium,High Risk,3590.0
17504,19288,Thomas Valenzuela,34.0,34157.0,Self-Employed,West,2018-12-04 06:53:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,3562.0
17505,19289,Brittany Smith,26.0,45893.0,Employed,North,2016-09-28 09:31:00,13172.0,375.0,2.0,0.0,67.0,Medium,,,,,,,0.28701544897914716,Medium,High Risk,1025.0
17506,19289,Brittany Smith,26.0,45893.0,Employed,North,2016-09-28 09:31:00,26611.169999999973,581.0,2.0,0.0,44.0,Low,,,,,,,0.5798524829494688,High,Moderate Risk,1595.0
17507,19289,Brittany Smith,26.0,45893.0,Employed,North,2016-09-28 09:31:00,13787.0,708.0,1.0,0.0,20.0,Low,,,,,,,0.300416185474909,Medium,Low Risk,2314.0
17508,19290,Mr. Jorge Nichols,61.0,43039.0,Self-Employed,North,2021-11-11 02:52:00,19246.0,588.0,1.0,0.0,97.0,High,52277.0,2018-03-08 04:40:47,10684.0,Approved,Other,False,0.44717581728200007,Medium,Moderate Risk,2928.0
17509,19290,Mr. Jorge Nichols,61.0,43039.0,Self-Employed,North,2021-11-11 02:52:00,19246.0,588.0,1.0,0.0,97.0,High,60557.0,,11397.0,Rejected,Accident,False,0.44717581728200007,Medium,Moderate Risk,1568.0
17510,19291,Bryce Guzman,63.0,54239.0,Self-Employed,North,2022-11-26 11:23:00,6316.0,498.0,0.0,0.0,5.0,Low,55357.0,2024-03-26 21:45:06,4198.0,Under Review,Natural Disaster,False,0.11644757462342595,Low,High Risk,2185.0
17511,19291,Bryce Guzman,63.0,54239.0,Self-Employed,North,2022-11-26 11:23:00,15563.0,638.0,2.0,0.0,88.0,High,55357.0,2024-03-26 21:45:06,4198.0,Under Review,Natural Disaster,False,0.2869337561533214,Medium,Moderate Risk,3841.0
17512,19292,Shannon Gomez,25.0,78498.0,Self-Employed,North,2019-08-11 17:11:00,16040.0,840.0,2.0,0.0,14.0,Low,56178.0,2024-01-16 10:25:47,2367.0,Rejected,Other,True,0.20433641621442586,Medium,Very Low Risk,1808.0
17513,19292,Shannon Gomez,25.0,78498.0,Self-Employed,North,2019-08-11 17:11:00,16040.0,840.0,2.0,0.0,14.0,Low,62628.0,,11179.0,Rejected,Other,False,0.20433641621442586,Medium,Very Low Risk,3069.0
17514,19293,Megan Williams,54.0,69838.0,Employed,North,2022-09-14 05:10:00,3220.98,817.0,4.0,0.0,14.0,Low,53437.0,2021-02-16 03:28:36,5659.0,Approved,Natural Disaster,False,0.04612073656175721,Low,Very Low Risk,2649.0
17515,19294,Stacey Hamilton,36.0,32094.0,Retired,North,2021-10-01 05:40:00,,,,,,,51290.0,2020-12-23 02:07:01,4100.0,Under Review,Accident,False,0.0,Low,Very Low Risk,2725.0
17516,19295,Pamela Ford,80.0,73028.0,Employed,West,2019-10-27 13:42:00,11617.0,446.0,1.0,0.0,81.0,High,,,,,,,0.15907597086049186,Low,High Risk,2091.0
17517,19296,Deborah Gordon,63.0,50701.0,Employed,South,2017-11-05 03:25:00,14027.0,542.0,1.0,0.0,17.0,Low,65901.0,,8076.0,Approved,Natural Disaster,False,0.27666120983807024,Medium,High Risk,2886.0
17518,19296,Deborah Gordon,63.0,50701.0,Employed,South,2017-11-05 03:25:00,15530.0,556.0,2.0,0.0,32.0,Low,65901.0,,8076.0,Approved,Natural Disaster,False,0.3063055955503836,Medium,High Risk,1876.0
17519,19297,Thomas Parker,43.0,11852.0,Employed,South,2019-10-07 23:32:00,13461.0,695.0,2.0,0.0,14.0,Low,53062.0,2019-07-14 14:58:47,9102.0,Rejected,Theft,False,1.1357576780290246,High,Low Risk,2711.0
17520,19297,Thomas Parker,43.0,11852.0,Employed,South,2019-10-07 23:32:00,13461.0,695.0,2.0,0.0,14.0,Low,64133.0,,4362.0,Under Review,Theft,False,1.1357576780290246,High,Low Risk,3872.0
17521,19298,Carrie Olson,63.0,46592.0,Employed,South,2015-11-04 15:15:00,10422.0,359.0,4.0,0.0,24.0,Low,54227.0,2021-11-20 08:04:10,9776.0,Approved,Accident,False,0.22368646978021978,Medium,High Risk,1097.0
17522,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,6336.0,800.0,1.0,0.0,36.0,Low,51644.0,2019-01-29 06:21:38,6328.0,Under Review,Other,False,0.23793608471966654,Medium,Very Low Risk,2557.0
17523,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,6336.0,800.0,1.0,0.0,36.0,Low,60783.0,,6683.0,Rejected,Natural Disaster,False,0.23793608471966654,Medium,Very Low Risk,2679.0
17524,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,6336.0,800.0,1.0,0.0,36.0,Low,67390.0,,10579.0,Under Review,Natural Disaster,False,0.23793608471966654,Medium,Very Low Risk,2785.0
17525,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,16903.0,492.0,4.0,0.0,48.0,Low,51644.0,2019-01-29 06:21:38,6328.0,Under Review,Other,False,0.63475909722483,High,High Risk,1959.0
17526,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,16903.0,492.0,4.0,0.0,48.0,Low,60783.0,,6683.0,Rejected,Natural Disaster,False,0.63475909722483,High,High Risk,1191.0
17527,19299,Toni Rogers,63.0,26629.0,Employed,West,2022-06-17 00:03:00,16903.0,492.0,4.0,0.0,48.0,Low,67390.0,,10579.0,Under Review,Natural Disaster,False,0.63475909722483,High,High Risk,1788.0
17528,19300,Steven Nelson,31.0,43428.0,Self-Employed,North,2018-12-19 07:14:00,16413.0,734.0,3.0,0.0,14.0,Low,,,,,,,0.3779358938933407,Medium,Low Risk,1859.0
17529,19301,Matthew Watson,80.0,78628.0,Self-Employed,East,2016-05-08 21:12:00,11024.0,448.0,2.0,1.0,31.0,Low,,,,,,,0.1402045073001984,Low,High Risk,3608.0
17530,19301,Matthew Watson,80.0,78628.0,Self-Employed,East,2016-05-08 21:12:00,15219.0,438.0,2.0,0.0,58.0,Medium,,,,,,,0.1935570025944956,Low,High Risk,2977.0
17531,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,22036.0,380.0,0.0,0.0,97.0,High,62324.0,,13483.0,Under Review,Accident,False,0.7262540373080218,High,High Risk,1147.0
17532,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,22036.0,380.0,0.0,0.0,97.0,High,67021.0,,11570.0,Approved,Other,False,0.7262540373080218,High,High Risk,2076.0
17533,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,22036.0,380.0,0.0,0.0,97.0,High,67192.0,,5614.0,Under Review,Theft,False,0.7262540373080218,High,High Risk,1630.0
17534,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,16894.0,300.0,1.0,0.0,11.0,Low,62324.0,,13483.0,Under Review,Accident,False,0.5567859732384154,High,High Risk,3777.0
17535,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,16894.0,300.0,1.0,0.0,11.0,Low,67021.0,,11570.0,Approved,Other,False,0.5567859732384154,High,High Risk,1387.0
17536,19302,Jennifer Lewis,20.0,30342.0,Employed,North,2015-05-21 10:19:00,16894.0,300.0,1.0,0.0,11.0,Low,67192.0,,5614.0,Under Review,Theft,False,0.5567859732384154,High,High Risk,1898.0
17537,19303,John Mullen,45.0,29901.0,Student,Central,2019-08-10 07:54:00,,,,,,,,,,,,,0.0,Low,Very Low Risk,1715.0
